CCC1=C(C)CN(C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC2CCC(C)CC2)C1=O,-9.455379946139614
[H][C@@]12C[C@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,-8.478851997585783
CC(C)(C)NC(=O)[C@@H]1CN(CC2=CN=CC=C2)CCN1C[C@@H](O)C[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H]1[C@H](O)CC2=CC=CC=C12,-9.452070287684807
NC(N)=NCC1COC2(CCCCC2)O1,-4.70509054217478
[H][C@]12[C@H](C[C@@H](C)C=C1C=C[C@H](C)[C@@H]2CC[C@@H]1C[C@@H](O)CC(=O)O1)OC(=O)[C@@H](C)CC,-9.720046851214972
[H][C@]12SCC(CSC3=NN=NN3CCN(C)C)=C(N1C(=O)[C@H]2NC(=O)CC1=CSC(N)=N1)C(O)=O,-6.009978154280091
CC(C)C[C@H](CN)CC(O)=O,-2.645540691906743
CN1C2=C(C=C(Cl)C=C2)C(=NC(O)C1=O)C1=CC=CC=C1,-8.636207262628671
CN1C(CCl)NC2=CC(Cl)=C(C=C2S1(=O)=O)S(N)(=O)=O,-6.080366328712975
NC1=CC(O)=C(C=C1)C(O)=O,-2.5632334141037507
CC1=C(C=C(C#N)C(=O)N1)C1=CC=NC=C1,-6.9183402087569466
CC1=C2NC(=O)C3=C(N=CC=C3)N(C3CC3)C2=NC=C1,-7.83843344218509
[H][C@@]12C[C@@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])[C@H](Cl)CC2=CC(=O)C=C[C@]12C,-8.001298781963078
NC1=C2N=CN([C@H]3C[C@H](O)[C@@H](CO)O3)C2=NC(Cl)=N1,-3.8064559942608636
COC1=CC=CC=C1OCC(O)CN1CCN(CC(=O)NC2=C(C)C=CC=C2C)CC1,-8.265334459184654
NC1=CC(C(O)=O)=C(O)C=C1,-2.529896993836159
ClC1=C(CCN2CCN(CC2)C2=NSC3=CC=CC=C23)C=C2CC(=O)NC2=C1,-10.959772729729105
[H][C@@]12CC3=CN(C)C4=C3C(=CC=C4)C1=C[C@H](CN2C)C(=O)NC(CC)CO,-7.363896526791356
[H][C@@]12CC3=CNC4=CC=CC(=C34)[C@@]1([H])C[C@H](CN2CC=C)C(=O)N(CCCN(C)C)C(=O)NCC,-8.86170224258108
OC[C@H]1O[C@H](C[C@@H]1O)N1C=C(I)C(=O)NC1=O,-2.7168433367542026
O=C1NC(=O)C(N1)(C1=CC=CC=C1)C1=CC=CC=C1,-8.174179776635603
[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])C[C@H](C)C2=CC(=O)CC[C@]12C,-9.23233701818411
[H][C@@]12[C@@H](C)C3=C(C(O)=CC=C3)C(=O)C1=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@]1([H])[C@H]2O,-6.558850522312367
CCC(=C(CC)C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,-10.111306946979619
[H][C@@]12C[C@@]3([H])C(C(=O)C4=C(O)C=CC=C4[C@@]3(C)O)=C(O)[C@]1(O)C(=O)C(C(=O)NCNCCCC[C@H](N)C(O)=O)=C(O)[C@H]2N(C)C,-6.131294525668461
NC1=CC=C(C=C1)S(N)(=O)=O,-2.806903049288908
N[C@@H]1CONC1=O,2.1506228297869874
ClC1=CC=C2N=C3NC(=O)CN3CC2=C1Cl,-6.822080252080606
ClCCNC(=O)N(CCCl)N=O,-4.9409512407542655
CC1=NOC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1C,-6.7499611220356
COCCC1=CC=C(OCC(O)CNC(C)C)C=C1,-6.499932917121189
OC1=C(CC2=C(O)C3=C(OC2=O)C=CC=C3)C(=O)OC2=C1C=CC=C2,-8.533075461245444
[H][C@]12SCC(CSC3=NN=NN3C)=C(N1C(=O)[C@H]2NC(=O)C(=N/OC)\C1=CSC(N)=N1)C(O)=O,-7.044922710150025
CCCN(CCC)CCC1=C2CC(=O)NC2=CC=C1,-6.603433165051465
CC(=O)NC1=C(I)C(C(O)=O)=C(I)C(NC(C)=O)=C1I,-8.654782926602074
NCCC1=CC=NN1,0.3389933607034245
[H][C@@]12CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@]3([H])[C@]1([H])OC(C)(C)O2,-3.9101565588174787
